# AS|ObservedPolicies|GeralPolicy
18602|2;0|Mixed
39978|0|NoPrepend
54275|0|NoPrepend
11822|0|NoPrepend
21567|0|NoPrepend
18855|1|Uniform
32214|0|NoPrepend
14461|0|NoPrepend
395300|0|NoPrepend
21834|0|NoPrepend
396837|0|NoPrepend
396030|0|NoPrepend
30577|0|NoPrepend
26706|0|NoPrepend
14642|0|NoPrepend
25795|0|NoPrepend
31875|0|NoPrepend
54668|2|Binary
13431|0;2|Mixed
56019|0|NoPrepend
17469|1;2;0|Mixed
45922|2|Binary
45615|0|NoPrepend
55923|1|Uniform
45965|0|NoPrepend
131279|0|NoPrepend
46019|2;0|Mixed
45086|0|NoPrepend
55306|0;1|Mixed
45872|0|NoPrepend
10115|0|NoPrepend
45705|0|NoPrepend
38708|2;0|Mixed
45998|0|NoPrepend
10065|0|NoPrepend
45988|0|NoPrepend
38409|0|NoPrepend
9854|0|NoPrepend
10055|0|NoPrepend
17836|2|Binary
55623|0|NoPrepend
10183|0|NoPrepend
131119|0|NoPrepend
58644|0|NoPrepend
7651|2;0|Mixed
7650|0;1;2|Mixed
17764|0;2;3|Mixed
3662|0|NoPrepend
55328|0|NoPrepend
55403|2;0|Mixed
132651|0|NoPrepend
131143|0;2|Mixed
55428|0|NoPrepend
9977|0|NoPrepend
45380|0|NoPrepend
38706|2|Binary
56800|0|NoPrepend
196968|0|NoPrepend
197825|0|NoPrepend
56571|0|NoPrepend
56799|0|NoPrepend
197829|1;0;2|Mixed
197859|0|NoPrepend
57279|0|NoPrepend
197893|0|NoPrepend
56919|0|NoPrepend
56822|0|NoPrepend
31686|0|NoPrepend
56791|2;0|Mixed
197862|2|Binary
197974|0|NoPrepend
61420|0|NoPrepend
56924|0|NoPrepend
201299|0|NoPrepend
197573|0|NoPrepend
47420|0|NoPrepend
197853|0|NoPrepend
35791|0|NoPrepend
209775|0|NoPrepend
209834|0|NoPrepend
34232|1|Uniform
198580|2;1|Mixed
48624|0|NoPrepend
48555|0|NoPrepend
197870|0|NoPrepend
199634|0|NoPrepend
197883|0|NoPrepend
49454|0|NoPrepend
57656|0|NoPrepend
198230|3|Diverse
203594|0|NoPrepend
60658|0|NoPrepend
199252|0|NoPrepend
199251|2;0;1|Mixed
56995|0;1|Mixed
62161|0|NoPrepend
60762|0|NoPrepend
35131|0|NoPrepend
57067|0|NoPrepend
57030|0|NoPrepend
49985|0;1|Mixed
56883|0|NoPrepend
196983|3;2;0|Mixed
8649|0|NoPrepend
56325|0|NoPrepend
56973|0|NoPrepend
198415|0|NoPrepend
20878|0|NoPrepend
41000|0|NoPrepend
48518|2|Binary
197689|2|Binary
35613|2|Binary
197956|0|NoPrepend
50029|0;2|Mixed
48978|0;2|Mixed
198950|2|Binary
57288|2|Binary
197399|2|Binary
57334|2|Binary
198073|0|NoPrepend
57320|0;2;1|Mixed
6698|0|NoPrepend
59655|0|NoPrepend
207021|1|Uniform
199199|2|Binary
57333|0|NoPrepend
60529|0|NoPrepend
49889|0|NoPrepend
210270|0|NoPrepend
57383|0|NoPrepend
41096|1|Uniform
57399|0|NoPrepend
198151|2|Binary
57396|0|NoPrepend
57395|0|NoPrepend
204463|0|NoPrepend
205300|2|Binary
62099|0|NoPrepend
50121|3|Diverse
59476|0|NoPrepend
44030|2|Binary
57422|0|NoPrepend
57439|0|NoPrepend
57460|0|NoPrepend
49718|0|NoPrepend
198182|0|NoPrepend
197752|0|NoPrepend
35526|0|NoPrepend
51011|0|NoPrepend
57471|0|NoPrepend
9185|0|NoPrepend
5598|0|NoPrepend
57496|0|NoPrepend
57566|0|NoPrepend
49588|0|NoPrepend
57534|2|Binary
198248|0|NoPrepend
198235|3|Diverse
57564|0|NoPrepend
56463|0|NoPrepend
198271|0|NoPrepend
39822|0|NoPrepend
205127|0|NoPrepend
57613|0|NoPrepend
42510|0|NoPrepend
41784|2|Binary
198389|3|Diverse
198343|0|NoPrepend
31000|0|NoPrepend
44884|0|NoPrepend
198360|0|NoPrepend
198363|0|NoPrepend
57659|0|NoPrepend
198377|0|NoPrepend
{48957}|0|NoPrepend
48683|2;0|Mixed
21376|0|NoPrepend
210275|0|NoPrepend
210280|0|NoPrepend
57670|0|NoPrepend
31388|0|NoPrepend
24812|1;0|Mixed
210045|0|NoPrepend
210066|0|NoPrepend
201395|0|NoPrepend
210062|0|NoPrepend
34265|2;0|Mixed
42104|0|NoPrepend
58087|0|NoPrepend
44629|2|Binary
57727|0|NoPrepend
57730|0|NoPrepend
57712|0|NoPrepend
57760|0|NoPrepend
203716|0|NoPrepend
57742|0;2|Mixed
57741|0|NoPrepend
57823|0|NoPrepend
57774|0|NoPrepend
12484|0|NoPrepend
57798|2;0|Mixed
57800|0|NoPrepend
57826|1|Uniform
{39431}|0|NoPrepend
39431|3;1|Mixed
198490|0|NoPrepend
49777|0|NoPrepend
57818|0|NoPrepend
57827|0|NoPrepend
39422|2;0|Mixed
57835|0|NoPrepend
57847|2;0|Mixed
57896|2|Binary
57865|1;0|Mixed
57824|0|NoPrepend
57864|0;2|Mixed
49483|0|NoPrepend
199039|0|NoPrepend
59497|2;1|Mixed
61227|0|NoPrepend
199616|0|NoPrepend
57871|0|NoPrepend
198563|2|Binary
57960|0;1|Mixed
25236|0|NoPrepend
48725|0|NoPrepend
47655|2;1|Mixed
198601|1|Uniform
57978|0|NoPrepend
198935|3;2|Mixed
198577|0|NoPrepend
201305|2|Binary
57971|0|NoPrepend
57957|0|NoPrepend
198642|0|NoPrepend
210330|0|NoPrepend
204892|0|NoPrepend
44988|2|Binary
198496|2|Binary
49124|0|NoPrepend
198616|2;0|Mixed
57990|0|NoPrepend
58044|0|NoPrepend
50911|0|NoPrepend
8712|2|Binary
58054|2|Binary
197400|2|Binary
58055|2|Binary
58067|0|NoPrepend
49439|1;0|Mixed
197498|0|NoPrepend
198709|2|Binary
202618|0|NoPrepend
58350|0|NoPrepend
198715|0|NoPrepend
34739|0|NoPrepend
58134|0|NoPrepend
3203|0|NoPrepend
41743|0|NoPrepend
199042|0|NoPrepend
198766|3;2;0|Mixed
51070|0|NoPrepend
58130|0|NoPrepend
59546|0|NoPrepend
59560|0|NoPrepend
59575|0|NoPrepend
199091|0|NoPrepend
199089|0|NoPrepend
50022|0|NoPrepend
51234|2;1;0|Mixed
51507|1;0;2|Mixed
198791|2|Binary
60021|2|Binary
9017|0|NoPrepend
58151|0|NoPrepend
58158|2|Binary
58189|0|NoPrepend
205711|2|Binary
58275|0|NoPrepend
51153|0|NoPrepend
43830|0;3;2|Mixed
210061|0|NoPrepend
210052|0|NoPrepend
209657|2|Binary
209592|0|NoPrepend
60042|0|NoPrepend
209873|0|NoPrepend
206623|0|NoPrepend
210055|0|NoPrepend
138570|0|NoPrepend
58285|0|NoPrepend
58304|0|NoPrepend
20719|0|NoPrepend
198911|0|NoPrepend
58309|0|NoPrepend
58332|0|NoPrepend
50594|0|NoPrepend
197485|2|Binary
204927|0|NoPrepend
41244|0;1;2|Mixed
41323|2|Binary
41467|0|NoPrepend
41425|0|NoPrepend
43981|0|NoPrepend
57894|0|NoPrepend
39084|0|NoPrepend
210138|0|NoPrepend
199472|0|NoPrepend
60216|0|NoPrepend
199021|2;0|Mixed
59631|0|NoPrepend
59444|2|Binary
199416|0|NoPrepend
198718|0|NoPrepend
205047|0|NoPrepend
41775|1;2|Mixed
204520|0|NoPrepend
202091|0|NoPrepend
205828|2|Binary
198991|0|NoPrepend
199008|2|Binary
199047|2|Binary
199060|0|NoPrepend
59517|0;1|Mixed
199061|2;0|Mixed
209921|0|NoPrepend
59512|0|NoPrepend
59568|0|NoPrepend
198076|0|NoPrepend
59522|0|NoPrepend
34900|0|NoPrepend
59520|0|NoPrepend
59506|1;0|Mixed
59515|0;2;1|Mixed
51002|0|NoPrepend
59681|0|NoPrepend
59527|0|NoPrepend
39395|0|NoPrepend
203698|2|Binary
56970|2;0|Mixed
209856|0|NoPrepend
59654|1|Uniform
21339|0|NoPrepend
51342|0|NoPrepend
59632|0|NoPrepend
198412|1;0|Mixed
59652|1|Uniform
199078|0|NoPrepend
59665|0|NoPrepend
199345|0|NoPrepend
51596|0;2|Mixed
59664|0|NoPrepend
60732|0|NoPrepend
199197|0|NoPrepend
199188|0|NoPrepend
199639|0|NoPrepend
57479|0|NoPrepend
199351|0|NoPrepend
205363|0|NoPrepend
206019|0|NoPrepend
205671|0;2|Mixed
59672|2|Binary
199191|0|NoPrepend
49949|0|NoPrepend
59690|0|NoPrepend
59671|0|NoPrepend
197036|0|NoPrepend
44172|2;0|Mixed
199112|0|NoPrepend
56600|0|NoPrepend
204240|0|NoPrepend
59684|2|Binary
62335|0|NoPrepend
62304|0|NoPrepend
62127|0|NoPrepend
62101|2;0|Mixed
59792|0|NoPrepend
31363|0|NoPrepend
34150|0|NoPrepend
57595|0;2|Mixed
50011|0|NoPrepend
198270|1|Uniform
209370|0|NoPrepend
198282|0|NoPrepend
62114|1|Uniform
61102|2;0|Mixed
57746|0|NoPrepend
57267|0|NoPrepend
44875|0|NoPrepend
60452|0|NoPrepend
60450|0|NoPrepend
29172|0|NoPrepend
41611|0|NoPrepend
198336|0|NoPrepend
44443|0|NoPrepend
206595|0|NoPrepend
42376|0|NoPrepend
209708|0|NoPrepend
24667|0|NoPrepend
57588|0|NoPrepend
12952|0;1|Mixed
198335|2;0|Mixed
8167|0|NoPrepend
262830|0;2|Mixed
262833|0|NoPrepend
52890|2;0;1|Mixed
263028|0|NoPrepend
263029|0|NoPrepend
263286|0|NoPrepend
53231|2;0|Mixed
262720|0|NoPrepend
53191|2;0|Mixed
263133|0|NoPrepend
262843|0;2|Mixed
263030|0|NoPrepend
263579|0|NoPrepend
53230|2;0|Mixed
262841|0|NoPrepend
262842|0|NoPrepend
263012|0|NoPrepend
263591|0|NoPrepend
53234|0|NoPrepend
262846|0|NoPrepend
263014|0|NoPrepend
263597|0|NoPrepend
53235|2;0|Mixed
52917|0|NoPrepend
52918|0|NoPrepend
262739|0|NoPrepend
52926|0|NoPrepend
262851|0|NoPrepend
263016|0|NoPrepend
61894|1;2;0|Mixed
53238|0|NoPrepend
263019|3;0;1|Mixed
263601|0|NoPrepend
52933|0|NoPrepend
263025|0;2|Mixed
262302|0|NoPrepend
262856|0|NoPrepend
263036|2;0|Mixed
262861|0|NoPrepend
262863|0|NoPrepend
262274|0|NoPrepend
52962|0|NoPrepend
262277|0|NoPrepend
262869|2;0;1|Mixed
262295|0|NoPrepend
52922|0|NoPrepend
52754|0|NoPrepend
53241|0|NoPrepend
263675|0|NoPrepend
262717|0;2|Mixed
53243|0;2;1|Mixed
262871|0|NoPrepend
52934|0;1|Mixed
262872|0|NoPrepend
262294|0|NoPrepend
53244|0|NoPrepend
27715|0|NoPrepend
52939|0|NoPrepend
262874|0|NoPrepend
262875|0|NoPrepend
52942|0|NoPrepend
52943|0|NoPrepend
52948|0|NoPrepend
53209|0|NoPrepend
262878|0;2|Mixed
{268451}|0|NoPrepend
52856|2;0;1|Mixed
52903|0|NoPrepend
52904|0|NoPrepend
262881|0|NoPrepend
52945|0;1|Mixed
53219|0|NoPrepend
262882|0|NoPrepend
52905|0|NoPrepend
262885|0|NoPrepend
52946|0|NoPrepend
262895|0|NoPrepend
52826|0|NoPrepend
28665|0|NoPrepend
262845|0|NoPrepend
263031|0|NoPrepend
53118|0|NoPrepend
28188|0;1;2|Mixed
28299|0;1;2|Mixed
263033|0|NoPrepend
262855|0;2;1|Mixed
61568|0|NoPrepend
262866|0;1|Mixed
11338|2;0;1|Mixed
53237|3;0;2|Mixed
18881|3;2;0|Mixed
53239|0|NoPrepend
262857|0|NoPrepend
263035|0|NoPrepend
262891|0|NoPrepend
262867|0|NoPrepend
53242|0;1|Mixed
263084|0|NoPrepend
53245|0|NoPrepend
53088|0|NoPrepend
28245|0|NoPrepend
52836|0;2|Mixed
262876|0;2|Mixed
262877|0|NoPrepend
11835|3;0;1;2|Mixed
52952|0|NoPrepend
52727|0;1|Mixed
52981|2;0|Mixed
52953|0|NoPrepend
262890|0|NoPrepend
52958|0;1|Mixed
52959|0|NoPrepend
263121|0|NoPrepend
262901|0|NoPrepend
262902|0|NoPrepend
28264|0|NoPrepend
262357|0|NoPrepend
263160|0|NoPrepend
262886|0|NoPrepend
52757|0|NoPrepend
52762|0|NoPrepend
262888|0|NoPrepend
263038|1|Uniform
52906|1;0|Mixed
263039|0|NoPrepend
52955|0|NoPrepend
262268|0|NoPrepend
262892|0|NoPrepend
52907|0|NoPrepend
263614|0|NoPrepend
52908|0|NoPrepend
52909|2;1|Mixed
262896|2|Binary
52911|0|NoPrepend
52960|0;1|Mixed
262898|0|NoPrepend
262903|0|NoPrepend
52961|0|NoPrepend
52969|0|NoPrepend
52970|0|NoPrepend
52963|0|NoPrepend
52938|2;0|Mixed
262905|0;2;1|Mixed
262269|0|NoPrepend
262276|0|NoPrepend
262280|0|NoPrepend
52915|2|Binary
262906|0;1|Mixed
26615|2;0|Mixed
262279|0|NoPrepend
262909|0|NoPrepend
52972|2;0|Mixed
262401|0;2|Mixed
53122|0|NoPrepend
262782|0|NoPrepend
53070|0|NoPrepend
28266|0|NoPrepend
52893|1;0|Mixed
262417|0|NoPrepend
262418|0|NoPrepend
262808|3;2;0|Mixed
28126|0|NoPrepend
52964|0|NoPrepend
52966|0|NoPrepend
52787|0|NoPrepend
52941|0|NoPrepend
262911|0|NoPrepend
52788|0|NoPrepend
52789|0|NoPrepend
262403|2;0|Mixed
262774|0|NoPrepend
52755|0|NoPrepend
52758|0|NoPrepend
262409|0|NoPrepend
52759|0|NoPrepend
262412|0|NoPrepend
28216|0|NoPrepend
262413|0|NoPrepend
52994|2|Binary
52790|1;0|Mixed
262415|0|NoPrepend
263615|0|NoPrepend
262416|0;2;1|Mixed
52976|0|NoPrepend
52761|0|NoPrepend
262419|0|NoPrepend
262425|0|NoPrepend
52766|0|NoPrepend
262423|0|NoPrepend
52765|3;0|Mixed
262426|0|NoPrepend
52767|0|NoPrepend
262430|0|NoPrepend
52772|0|NoPrepend
52768|0;1|Mixed
262431|0|NoPrepend
52770|0;2|Mixed
262432|0|NoPrepend
52774|0|NoPrepend
52978|0|NoPrepend
262433|0|NoPrepend
52795|0;2|Mixed
52979|0|NoPrepend
28202|0|NoPrepend
262424|2;0;1|Mixed
53173|0|NoPrepend
28155|0|NoPrepend
263139|0|NoPrepend
52982|0|NoPrepend
262441|2;1;0;3|Mixed
19182|0|NoPrepend
28135|2;0;1|Mixed
28166|0|NoPrepend
262480|0|NoPrepend
263294|0;2|Mixed
28271|3;2;1;0|Mixed
52993|0|NoPrepend
262281|0|NoPrepend
262283|0|NoPrepend
262473|0|NoPrepend
52995|0;1|Mixed
262478|0|NoPrepend
262435|0|NoPrepend
262282|0|NoPrepend
262436|0|NoPrepend
52796|0|NoPrepend
262438|0|NoPrepend
52786|0|NoPrepend
262439|0|NoPrepend
52801|0|NoPrepend
262442|0|NoPrepend
262455|0|NoPrepend
52997|2|Binary
262508|0|NoPrepend
262444|0|NoPrepend
262445|0|NoPrepend
262446|0|NoPrepend
52782|2;0|Mixed
262752|0|NoPrepend
262449|0|NoPrepend
263540|2;0|Mixed
263319|0|NoPrepend
52820|0|NoPrepend
262451|0|NoPrepend
262450|0|NoPrepend
52830|0|NoPrepend
52986|0|NoPrepend
262452|0|NoPrepend
52831|0|NoPrepend
52835|0|NoPrepend
52834|0|NoPrepend
52987|0|NoPrepend
52839|0|NoPrepend
262285|0|NoPrepend
262454|2;0|Mixed
52989|0|NoPrepend
52990|1;0;2|Mixed
262457|2;0|Mixed
262458|2;0;3|Mixed
52809|3;0;2;1|Mixed
52803|0;2|Mixed
262463|0|NoPrepend
262464|0;2;1|Mixed
262568|0|NoPrepend
262465|0;2|Mixed
52804|0|NoPrepend
52810|1;0|Mixed
262466|0|NoPrepend
52665|0;2|Mixed
52806|0|NoPrepend
52808|0|NoPrepend
262474|0|NoPrepend
262475|0|NoPrepend
262476|3;0|Mixed
262331|0|NoPrepend
262356|0|NoPrepend
52867|2|Binary
53020|0|NoPrepend
52998|0|NoPrepend
53000|2;0|Mixed
262483|0|NoPrepend
262479|0|NoPrepend
53138|0|NoPrepend
52667|0;1|Mixed
263434|1;0|Mixed
52671|1;2;0|Mixed
262447|0|NoPrepend
262889|0|NoPrepend
28292|0|NoPrepend
28154|0|NoPrepend
262292|0|NoPrepend
52988|0|NoPrepend
53142|2;3|Mixed
262456|2;0|Mixed
52991|0|NoPrepend
262461|0|NoPrepend
28596|0;2|Mixed
262462|0|NoPrepend
262299|0|NoPrepend
262484|0|NoPrepend
28591|0|NoPrepend
263571|1|Uniform
53003|0|NoPrepend
262505|0|NoPrepend
262507|0|NoPrepend
262514|1;2;0|Mixed
262531|0|NoPrepend
28656|0|NoPrepend
262532|0|NoPrepend
263327|2;0|Mixed
52837|0|NoPrepend
52844|0|NoPrepend
52649|0|NoPrepend
262486|0|NoPrepend
262487|0|NoPrepend
52841|3|Diverse
52843|0|NoPrepend
262488|0;1|Mixed
262489|0;2|Mixed
52845|0|NoPrepend
263658|0|NoPrepend
262490|0|NoPrepend
52842|1;0|Mixed
262495|0|NoPrepend
52672|2|Binary
52676|1;0|Mixed
52847|0|NoPrepend
262499|2;1|Mixed
52652|0|NoPrepend
52656|0|NoPrepend
262501|0|NoPrepend
52659|0|NoPrepend
53002|0|NoPrepend
52675|0|NoPrepend
52798|0|NoPrepend
53004|2;0|Mixed
52677|0|NoPrepend
52660|2;0|Mixed
52661|0;1|Mixed
262510|0|NoPrepend
52662|0|NoPrepend
53009|0;2|Mixed
53010|0|NoPrepend
52684|0|NoPrepend
262513|0|NoPrepend
262536|0|NoPrepend
262477|0|NoPrepend
53011|0|NoPrepend
53012|2|Binary
263556|0|NoPrepend
262524|0|NoPrepend
262525|0|NoPrepend
53013|0;2|Mixed
262517|2;1;3|Mixed
52663|0;1|Mixed
262522|0|NoPrepend
262526|0|NoPrepend
52664|0|NoPrepend
262527|0|NoPrepend
52679|1;2|Mixed
262552|0|NoPrepend
53030|0|NoPrepend
53028|0|NoPrepend
262583|2|Binary
262559|2;0|Mixed
53044|0|NoPrepend
16735|0|NoPrepend
28209|0|NoPrepend
262533|0|NoPrepend
28241|0;2|Mixed
262545|2;0|Mixed
263034|0|NoPrepend
262813|0|NoPrepend
53019|2;0;1|Mixed
262681|0|NoPrepend
28359|0|NoPrepend
53217|0|NoPrepend
28346|0|NoPrepend
53131|0|NoPrepend
28254|0|NoPrepend
262560|0|NoPrepend
262561|0|NoPrepend
52749|0;1|Mixed
52750|2;1;0|Mixed
262537|0|NoPrepend
52814|0|NoPrepend
262539|2;0|Mixed
262540|0;2|Mixed
262541|0|NoPrepend
52815|2;0|Mixed
262542|2;0|Mixed
262543|0|NoPrepend
52822|0|NoPrepend
53015|0|NoPrepend
52828|0|NoPrepend
262558|0;1|Mixed
53017|0|NoPrepend
53018|0;1|Mixed
262414|0|NoPrepend
52818|0|NoPrepend
262548|0|NoPrepend
52827|0|NoPrepend
262549|2;0|Mixed
262551|0|NoPrepend
52687|1;0|Mixed
262554|0|NoPrepend
53023|0|NoPrepend
52681|3;2|Mixed
53039|0|NoPrepend
262629|0|NoPrepend
52857|2;0;1|Mixed
28637|0|NoPrepend
52683|3|Diverse
262562|1;0|Mixed
52685|2;0|Mixed
52694|0|NoPrepend
52696|2;0|Mixed
263071|0|NoPrepend
53026|0|NoPrepend
52698|0|NoPrepend
262566|0|NoPrepend
52700|2;0|Mixed
52704|0|NoPrepend
262567|0|NoPrepend
52688|0|NoPrepend
52689|3;1|Mixed
263502|0|NoPrepend
53031|0|NoPrepend
262570|0|NoPrepend
53033|0|NoPrepend
262571|0|NoPrepend
262572|0|NoPrepend
263503|0|NoPrepend
53036|0|NoPrepend
262773|3;2;0|Mixed
262574|0|NoPrepend
53038|0;2|Mixed
52713|0|NoPrepend
53016|0|NoPrepend
263378|0|NoPrepend
263380|0|NoPrepend
263648|0|NoPrepend
263654|0|NoPrepend
52783|0|NoPrepend
263652|0|NoPrepend
28178|0|NoPrepend
263647|0|NoPrepend
53040|0|NoPrepend
53087|1;3;2|Mixed
265889|2|Binary
52819|0|NoPrepend
262592|0|NoPrepend
262596|0|NoPrepend
61851|2;1;0|Mixed
262601|0|NoPrepend
262577|0|NoPrepend
52716|0|NoPrepend
262578|0;2;1|Mixed
263514|2;0;1|Mixed
262579|0|NoPrepend
52709|2;1|Mixed
263516|2|Binary
28171|2|Binary
52719|0|NoPrepend
263534|0|NoPrepend
262581|0|NoPrepend
52711|0|NoPrepend
52724|0|NoPrepend
262584|0|NoPrepend
53041|0|NoPrepend
262586|0|NoPrepend
263551|0|NoPrepend
262589|3;2;0|Mixed
53082|0;1|Mixed
52740|0|NoPrepend
52735|0|NoPrepend
52729|1|Uniform
262594|0|NoPrepend
262597|0|NoPrepend
52737|0|NoPrepend
262600|2;0|Mixed
52739|1;0|Mixed
262602|0|NoPrepend
262603|0|NoPrepend
262608|0|NoPrepend
52548|0|NoPrepend
52552|0|NoPrepend
52569|0|NoPrepend
262609|2;0|Mixed
52743|0|NoPrepend
262613|0|NoPrepend
52558|0|NoPrepend
262612|0|NoPrepend
52554|0|NoPrepend
262616|0;2|Mixed
262617|1;2;0|Mixed
262515|0|NoPrepend
52825|0|NoPrepend
52556|0|NoPrepend
52557|0|NoPrepend
262620|0;2|Mixed
52549|0|NoPrepend
52550|0|NoPrepend
52567|0|NoPrepend
262696|0|NoPrepend
262623|0|NoPrepend
262627|0|NoPrepend
52561|1;0|Mixed
262625|0|NoPrepend
262506|0;3|Mixed
262628|0|NoPrepend
52570|0;2|Mixed
52852|0|NoPrepend
52571|0|NoPrepend
52581|0|NoPrepend
262636|0|NoPrepend
52582|0|NoPrepend
52608|2|Binary
262631|0;1|Mixed
52572|0|NoPrepend
262634|1|Uniform
52575|0|NoPrepend
52576|0|NoPrepend
52854|0|NoPrepend
52577|0|NoPrepend
262640|0|NoPrepend
52578|0|NoPrepend
263377|0|NoPrepend
52586|0|NoPrepend
263383|0|NoPrepend
28338|0|NoPrepend
52589|0|NoPrepend
262647|0|NoPrepend
262648|2|Binary
52591|0|NoPrepend
262650|0|NoPrepend
262652|0|NoPrepend
28334|0|NoPrepend
52592|0|NoPrepend
262654|1|Uniform
262655|0|NoPrepend
263094|0|NoPrepend
263095|2|Binary
52594|0|NoPrepend
53211|0|NoPrepend
263385|2|Binary
262303|0|NoPrepend
263387|2;3;0;1|Mixed
262304|0|NoPrepend
52583|0|NoPrepend
262306|0|NoPrepend
262308|0|NoPrepend
52587|1|Uniform
52590|0;1;2|Mixed
262309|0;2|Mixed
61905|1|Uniform
262310|0|NoPrepend
52595|0|NoPrepend
263389|0|NoPrepend
28220|0;2|Mixed
263679|0|NoPrepend
61896|0|NoPrepend
61897|0|NoPrepend
61898|0|NoPrepend
61895|2;0|Mixed
263425|0|NoPrepend
263428|0|NoPrepend
263488|0|NoPrepend
263429|0|NoPrepend
263430|0|NoPrepend
263293|1;0|Mixed
263431|0|NoPrepend
61899|2;1;0|Mixed
263433|0|NoPrepend
263437|0|NoPrepend
263436|0|NoPrepend
263440|0|NoPrepend
262317|0|NoPrepend
263443|2;1|Mixed
263295|0|NoPrepend
263442|0|NoPrepend
263445|0|NoPrepend
263446|0|NoPrepend
262355|0|NoPrepend
28306|0|NoPrepend
263454|0|NoPrepend
263449|0|NoPrepend
263224|0|NoPrepend
17222|0|NoPrepend
263108|0|NoPrepend
263120|0|NoPrepend
263125|0|NoPrepend
263117|0|NoPrepend
263107|0;2|Mixed
263126|0|NoPrepend
28586|0;1|Mixed
28279|0|NoPrepend
263130|0|NoPrepend
52632|0|NoPrepend
263163|0|NoPrepend
263142|0;2;1|Mixed
28366|0|NoPrepend
52861|0|NoPrepend
263153|0|NoPrepend
263159|0|NoPrepend
52869|0;2|Mixed
53075|0|NoPrepend
28663|3;0;2|Mixed
262610|0|NoPrepend
53047|0|NoPrepend
262615|0|NoPrepend
262668|2;0|Mixed
262624|0;2;1|Mixed
262742|0|NoPrepend
28640|1;0|Mixed
262632|2|Binary
52657|2;0;1|Mixed
52853|0|NoPrepend
262637|0|NoPrepend
52855|0|NoPrepend
262643|0|NoPrepend
28634|2;0|Mixed
262653|0|NoPrepend
262313|0|NoPrepend
262314|1;2|Mixed
53006|0|NoPrepend
52690|2;1;0|Mixed
28329|0|NoPrepend
52862|0;2;3|Mixed
52697|0|NoPrepend
262329|0|NoPrepend
53101|0|NoPrepend
262311|0|NoPrepend
52597|0|NoPrepend
262312|1;0|Mixed
262315|0|NoPrepend
52615|0|NoPrepend
52616|0|NoPrepend
262319|0|NoPrepend
52602|0|NoPrepend
262320|0|NoPrepend
52617|0|NoPrepend
262321|0|NoPrepend
52620|0|NoPrepend
52618|0;1|Mixed
52624|0;2|Mixed
262325|0|NoPrepend
52629|2;0;1|Mixed
262327|0|NoPrepend
262328|0|NoPrepend
52633|0|NoPrepend
52634|0|NoPrepend
52605|0|NoPrepend
52635|0|NoPrepend
52642|0|NoPrepend
52606|0|NoPrepend
263392|0|NoPrepend
262334|0|NoPrepend
52607|0|NoPrepend
262335|2|Binary
262340|0|NoPrepend
52628|0;1|Mixed
52645|0|NoPrepend
52611|0|NoPrepend
262344|0|NoPrepend
52641|0|NoPrepend
52646|0|NoPrepend
52886|0|NoPrepend
262345|0|NoPrepend
263122|0|NoPrepend
263045|0|NoPrepend
262350|0|NoPrepend
262351|0|NoPrepend
52647|0|NoPrepend
262699|0|NoPrepend
263396|0|NoPrepend
22381|2;0|Mixed
262337|0|NoPrepend
262338|1;0|Mixed
28303|1;0|Mixed
263520|2;0|Mixed
262363|0|NoPrepend
262361|0|NoPrepend
52631|2;0;1|Mixed
262364|0|NoPrepend
52638|0|NoPrepend
52643|0|NoPrepend
262365|2;0;1|Mixed
262805|0;1|Mixed
262368|2;1|Mixed
262385|0|NoPrepend
28148|0|NoPrepend
28253|0|NoPrepend
28196|0|NoPrepend
52870|0|NoPrepend
28337|0|NoPrepend
263131|0;1|Mixed
52744|0|NoPrepend
52522|0|NoPrepend
52523|0|NoPrepend
262377|0|NoPrepend
28587|0|NoPrepend
263418|0|NoPrepend
262661|0|NoPrepend
28592|0|NoPrepend
262381|1;0;2|Mixed
262383|0|NoPrepend
262807|1;0;2|Mixed
262386|0|NoPrepend
262389|0|NoPrepend
28639|0|NoPrepend
262390|2|Binary
263061|0|NoPrepend
263063|0|NoPrepend
52883|0|NoPrepend
263088|0|NoPrepend
52885|1|Uniform
263630|0|NoPrepend
262395|0|NoPrepend
262396|0|NoPrepend
52529|1;0|Mixed
52534|0|NoPrepend
52538|0|NoPrepend
262397|0|NoPrepend
52874|0;2|Mixed
263584|0|NoPrepend
52520|0|NoPrepend
263041|0|NoPrepend
52541|0|NoPrepend
52546|0|NoPrepend
262937|1;0|Mixed
52876|0|NoPrepend
262938|0|NoPrepend
262940|0|NoPrepend
263048|0|NoPrepend
262943|1|Uniform
262951|0|NoPrepend
263052|0|NoPrepend
28335|0;1|Mixed
28260|0|NoPrepend
52742|0|NoPrepend
53145|2;0|Mixed
52551|2|Binary
28270|0|NoPrepend
28342|0|NoPrepend
52516|0|NoPrepend
262382|0|NoPrepend
262388|0|NoPrepend
262391|0|NoPrepend
52875|0|NoPrepend
28615|0|NoPrepend
263600|0|NoPrepend
263606|0|NoPrepend
263109|2;0|Mixed
28277|2;0;1|Mixed
263594|0|NoPrepend
61911|0|NoPrepend
263595|0|NoPrepend
53050|0|NoPrepend
263598|0|NoPrepend
53225|0|NoPrepend
28235|0|NoPrepend
28311|0|NoPrepend
262700|0|NoPrepend
53093|0|NoPrepend
52600|0|NoPrepend
263053|0|NoPrepend
263632|0|NoPrepend
263066|0|NoPrepend
