# AS|ObservedPolicies|GeralPolicy
134303|0|NoPrepend
132731|0;2|Mixed
134329|0|NoPrepend
134431|0|NoPrepend
134680|0|NoPrepend
134371|0|NoPrepend
134301|0|NoPrepend
134788|0|NoPrepend
64002|2|Binary
18307|0|NoPrepend
135661|0;2|Mixed
64003|0|NoPrepend
134304|0|NoPrepend
133544|0|NoPrepend
134376|0|NoPrepend
134378|0|NoPrepend
24107|0;2|Mixed
133843|0|NoPrepend
134428|0|NoPrepend
134381|0|NoPrepend
134379|0|NoPrepend
134411|0|NoPrepend
17804|0|NoPrepend
135375|2;0|Mixed
133842|0|NoPrepend
134403|2|Binary
135531|0|NoPrepend
135448|0;1|Mixed
135456|0|NoPrepend
135529|0|NoPrepend
135548|2|Binary
135218|0|NoPrepend
135552|0|NoPrepend
135549|0|NoPrepend
135553|0|NoPrepend
135700|0|NoPrepend
133092|0|NoPrepend
135449|0|NoPrepend
135558|2|Binary
135512|0|NoPrepend
135563|0|NoPrepend
135450|2|Binary
135451|0;2|Mixed
132822|0|NoPrepend
135559|0|NoPrepend
135688|0|NoPrepend
134034|0|NoPrepend
135219|0|NoPrepend
135215|0|NoPrepend
135564|2;1|Mixed
45240|0|NoPrepend
4611|0|NoPrepend
23694|2;3|Mixed
135234|0|NoPrepend
133840|0|NoPrepend
24186|2;0;3;1|Mixed
135771|0|NoPrepend
131232|2|Binary
135452|0|NoPrepend
133258|0;2|Mixed
58763|0|NoPrepend
135572|0|NoPrepend
9507|0|NoPrepend
63749|0|NoPrepend
135719|0|NoPrepend
135576|0|NoPrepend
135578|0|NoPrepend
38667|0|NoPrepend
135583|0|NoPrepend
135582|0|NoPrepend
135773|0|NoPrepend
135737|0|NoPrepend
135587|0|NoPrepend
132513|0|NoPrepend
24082|0|NoPrepend
135595|2|Binary
135202|0|NoPrepend
135585|0|NoPrepend
135594|0|NoPrepend
18371|0|NoPrepend
135454|0|NoPrepend
135684|0|NoPrepend
132944|0|NoPrepend
135735|1;0|Mixed
63616|0|NoPrepend
135597|1;0|Mixed
135598|0|NoPrepend
135191|1|Uniform
59274|0|NoPrepend
131910|0|NoPrepend
134337|1|Uniform
58491|0;1|Mixed
24225|0|NoPrepend
135602|0|NoPrepend
135601|0|NoPrepend
135603|0|NoPrepend
135459|0|NoPrepend
135722|0|NoPrepend
135733|0|NoPrepend
135730|0|NoPrepend
135681|0|NoPrepend
135775|2;0|Mixed
135774|0|NoPrepend
135777|2;0|Mixed
135606|0|NoPrepend
38733|1|Uniform
63753|0|NoPrepend
131219|0|NoPrepend
131242|0|NoPrepend
131220|0|NoPrepend
133448|2;1;0|Mixed
131299|0|NoPrepend
131247|0|NoPrepend
45887|0|NoPrepend
131230|0|NoPrepend
63659|0|NoPrepend
131244|0|NoPrepend
135455|2|Binary
24270|0|NoPrepend
131276|0;3;2|Mixed
131270|2|Binary
131314|0|NoPrepend
135685|0|NoPrepend
131282|0|NoPrepend
131286|0|NoPrepend
133073|0|NoPrepend
45637|0|NoPrepend
24558|2|Binary
131290|0|NoPrepend
4801|0|NoPrepend
131292|1;0|Mixed
45644|0|NoPrepend
65525|0|NoPrepend
131295|0|NoPrepend
131297|0|NoPrepend
131296|0|NoPrepend
63754|0|NoPrepend
63755|0|NoPrepend
133245|1|Uniform
131312|0|NoPrepend
135687|0|NoPrepend
135679|0|NoPrepend
135686|0|NoPrepend
136373|0|NoPrepend
131306|0|NoPrepend
23966|0;1|Mixed
136493|0;2|Mixed
131341|0|NoPrepend
131465|0|NoPrepend
131582|2;0|Mixed
136993|0|NoPrepend
131448|0|NoPrepend
131444|0|NoPrepend
136907|0|NoPrepend
131464|0;2|Mixed
131466|0|NoPrepend
131684|2|Binary
132972|0|NoPrepend
135682|0|NoPrepend
23913|2|Binary
131891|0|NoPrepend
132006|0|NoPrepend
131996|0|NoPrepend
132023|0|NoPrepend
132014|0|NoPrepend
135762|0|NoPrepend
132037|0;1|Mixed
132030|0|NoPrepend
132044|0|NoPrepend
135607|0|NoPrepend
132087|0|NoPrepend
38064|0|NoPrepend
134848|1|Uniform
7532|0|NoPrepend
134324|0|NoPrepend
135409|0|NoPrepend
135464|0|NoPrepend
132557|2|Binary
132089|0|NoPrepend
135463|0|NoPrepend
132083|0|NoPrepend
135767|0|NoPrepend
134262|1|Uniform
132090|0|NoPrepend
10112|0|NoPrepend
132219|1|Uniform
135764|0|NoPrepend
132092|0;1|Mixed
135761|0|NoPrepend
132099|0|NoPrepend
132097|0|NoPrepend
135711|0|NoPrepend
135712|0|NoPrepend
132100|0|NoPrepend
132123|0|NoPrepend
7363|0;2;1|Mixed
59123|0|NoPrepend
132133|0|NoPrepend
55780|2|Binary
132148|2;0|Mixed
132138|2|Binary
55662|0|NoPrepend
132168|0|NoPrepend
132134|0|NoPrepend
132205|0|NoPrepend
132259|0|NoPrepend
46022|1|Uniform
134698|0|NoPrepend
132222|0|NoPrepend
135705|1;0|Mixed
135715|0|NoPrepend
136950|0|NoPrepend
133203|0|NoPrepend
132496|0|NoPrepend
135690|0|NoPrepend
131302|0|NoPrepend
135472|0|NoPrepend
132256|0;2|Mixed
9875|0|NoPrepend
135466|0|NoPrepend
132270|0|NoPrepend
135471|0|NoPrepend
135706|0|NoPrepend
137255|0|NoPrepend
132313|0|NoPrepend
55922|0|NoPrepend
132254|0|NoPrepend
63757|0|NoPrepend
132365|2;0|Mixed
131482|0|NoPrepend
136302|0;1|Mixed
135707|1|Uniform
132327|0|NoPrepend
132372|0|NoPrepend
132400|0|NoPrepend
132398|0|NoPrepend
132416|0|NoPrepend
133075|1|Uniform
132424|2|Binary
136008|0|NoPrepend
133300|0|NoPrepend
132436|0|NoPrepend
132433|0|NoPrepend
132438|0|NoPrepend
63646|0|NoPrepend
132443|0|NoPrepend
132476|0|NoPrepend
132464|0|NoPrepend
18187|0|NoPrepend
132554|0|NoPrepend
135468|1|Uniform
135474|0|NoPrepend
132486|0|NoPrepend
132498|0|NoPrepend
7566|0|NoPrepend
132491|0|NoPrepend
132492|0|NoPrepend
135523|0|NoPrepend
132298|1;0|Mixed
132528|0|NoPrepend
133523|0|NoPrepend
59134|0;2|Mixed
132544|0|NoPrepend
132764|0|NoPrepend
135031|0|NoPrepend
132685|0|NoPrepend
132622|0|NoPrepend
132626|0|NoPrepend
133987|0|NoPrepend
132735|0|NoPrepend
132727|0|NoPrepend
132708|0|NoPrepend
132741|0|NoPrepend
135473|0;2|Mixed
132686|0|NoPrepend
38090|0|NoPrepend
132799|0|NoPrepend
134729|0|NoPrepend
135695|0|NoPrepend
132808|0|NoPrepend
135699|0|NoPrepend
44582|0|NoPrepend
132806|0|NoPrepend
135716|0|NoPrepend
135703|0|NoPrepend
63758|0|NoPrepend
63759|0|NoPrepend
135702|1;0|Mixed
135753|0|NoPrepend
59101|0|NoPrepend
135460|0|NoPrepend
135756|0|NoPrepend
135487|0|NoPrepend
132847|2|Binary
135751|0|NoPrepend
4851|0|NoPrepend
135873|0|NoPrepend
135697|0|NoPrepend
132908|0|NoPrepend
135693|0;2|Mixed
131450|0|NoPrepend
133045|0|NoPrepend
133068|0|NoPrepend
133156|0|NoPrepend
134319|0|NoPrepend
133149|0;1|Mixed
135476|0|NoPrepend
135838|1|Uniform
136258|0|NoPrepend
135759|0|NoPrepend
17434|0|NoPrepend
133206|2|Binary
136511|0|NoPrepend
133386|0|NoPrepend
133557|1|Uniform
135475|0|NoPrepend
135760|1|Uniform
38166|0|NoPrepend
63762|0|NoPrepend
133227|0|NoPrepend
133496|0|NoPrepend
133483|0|NoPrepend
133872|2|Binary
133476|0|NoPrepend
133499|0|NoPrepend
135479|0|NoPrepend
64310|0|NoPrepend
135000|0|NoPrepend
133580|0;1|Mixed
133742|0|NoPrepend
132955|0|NoPrepend
135748|0|NoPrepend
133622|2|Binary
133583|0|NoPrepend
133749|0|NoPrepend
133866|0|NoPrepend
135481|0|NoPrepend
136136|0|NoPrepend
133973|0|NoPrepend
133889|0|NoPrepend
133958|0|NoPrepend
132068|0|NoPrepend
134663|0|NoPrepend
133040|0|NoPrepend
132331|0|NoPrepend
135477|0|NoPrepend
134425|2;0;1|Mixed
135610|0|NoPrepend
132927|0|NoPrepend
135612|0|NoPrepend
135307|2;0|Mixed
135758|0|NoPrepend
135615|1;0|Mixed
135480|0|NoPrepend
135483|0|NoPrepend
58610|0|NoPrepend
64088|0;1|Mixed
132384|0|NoPrepend
131686|0|NoPrepend
135625|0|NoPrepend
135626|2|Binary
135627|0|NoPrepend
132999|0|NoPrepend
135628|0|NoPrepend
132752|0|NoPrepend
133119|0|NoPrepend
134437|0|NoPrepend
38229|1;2;0|Mixed
134832|2;0|Mixed
63631|0|NoPrepend
135636|0;2|Mixed
134283|0|NoPrepend
38089|0|NoPrepend
135637|0|NoPrepend
135814|0|NoPrepend
135639|0|NoPrepend
135640|0|NoPrepend
18117|2;0|Mixed
135643|0|NoPrepend
63634|0|NoPrepend
135484|0|NoPrepend
63764|0|NoPrepend
131765|0|NoPrepend
134702|0;1|Mixed
10222|2;0|Mixed
135813|0|NoPrepend
64297|1;0|Mixed
136165|0|NoPrepend
64298|0|NoPrepend
135820|0|NoPrepend
135818|0|NoPrepend
135811|0|NoPrepend
135815|0|NoPrepend
132958|0|NoPrepend
55482|0;1|Mixed
135652|0|NoPrepend
136056|0|NoPrepend
135655|0|NoPrepend
135654|0|NoPrepend
38757|0|NoPrepend
63768|0|NoPrepend
63767|0|NoPrepend
64301|0|NoPrepend
64314|0|NoPrepend
135485|0|NoPrepend
134784|2|Binary
135486|0|NoPrepend
58650|0|NoPrepend
135664|0|NoPrepend
135668|0|NoPrepend
135810|1|Uniform
64309|1|Uniform
64304|0|NoPrepend
135672|0|NoPrepend
135812|0;1|Mixed
135671|0|NoPrepend
135876|0|NoPrepend
135673|0;2;1|Mixed
135801|0|NoPrepend
135809|1|Uniform
135857|0|NoPrepend
135675|0|NoPrepend
134302|0|NoPrepend
135676|0|NoPrepend
131237|0|NoPrepend
137002|0|NoPrepend
135878|0|NoPrepend
64303|0|NoPrepend
133260|0|NoPrepend
45949|0|NoPrepend
135808|0|NoPrepend
135542|0|NoPrepend
136007|0|NoPrepend
135882|0|NoPrepend
135884|0;2|Mixed
135806|0|NoPrepend
131912|0|NoPrepend
135890|1|Uniform
135807|0|NoPrepend
135892|2|Binary
135889|0|NoPrepend
134331|0;1|Mixed
135805|0|NoPrepend
135875|0|NoPrepend
135898|0|NoPrepend
64306|0|NoPrepend
64305|0|NoPrepend
7540|0;2;1|Mixed
64308|0|NoPrepend
135789|0|NoPrepend
64307|0;2|Mixed
135855|0|NoPrepend
136000|0|NoPrepend
133382|0|NoPrepend
135645|0|NoPrepend
135858|0|NoPrepend
136004|0|NoPrepend
136005|0|NoPrepend
136001|0|NoPrepend
17636|0|NoPrepend
135874|0|NoPrepend
135866|0;1|Mixed
136232|0|NoPrepend
136009|1|Uniform
136010|0|NoPrepend
131262|0|NoPrepend
136145|0|NoPrepend
135867|0|NoPrepend
136015|0|NoPrepend
136016|0|NoPrepend
135870|0|NoPrepend
135834|1;0|Mixed
136014|0|NoPrepend
136012|0|NoPrepend
136033|0|NoPrepend
136952|0|NoPrepend
136019|2;1|Mixed
136023|0|NoPrepend
135797|1|Uniform
134866|1|Uniform
135863|0;2|Mixed
135526|0|NoPrepend
136027|1|Uniform
136024|0|NoPrepend
64312|0|NoPrepend
136029|0|NoPrepend
64300|1;2|Mixed
64313|0|NoPrepend
136035|2;0|Mixed
136036|0|NoPrepend
132988|0|NoPrepend
136037|0|NoPrepend
59197|0|NoPrepend
136038|0|NoPrepend
9821|2;0|Mixed
136028|0|NoPrepend
135871|0|NoPrepend
133250|1|Uniform
136044|2;0|Mixed
136053|0|NoPrepend
135865|0|NoPrepend
135861|1|Uniform
132409|0|NoPrepend
134725|0|NoPrepend
136049|2;0|Mixed
136178|0;2|Mixed
136050|1;0|Mixed
64315|1;0|Mixed
136054|0;1|Mixed
134844|0;2|Mixed
135422|0|NoPrepend
134285|0|NoPrepend
132430|0|NoPrepend
136212|0|NoPrepend
133080|0|NoPrepend
137163|0|NoPrepend
136152|0|NoPrepend
136135|0|NoPrepend
132485|0|NoPrepend
136060|0|NoPrepend
136134|0|NoPrepend
136138|2;0|Mixed
134277|0|NoPrepend
131538|0|NoPrepend
136122|0|NoPrepend
136140|0|NoPrepend
135850|0|NoPrepend
136141|0;1|Mixed
135851|1|Uniform
132407|2|Binary
136118|0|NoPrepend
136372|0|NoPrepend
59126|0|NoPrepend
135847|0|NoPrepend
135848|1|Uniform
136144|2|Binary
136149|0|NoPrepend
41281|0;2|Mixed
42962|0|NoPrepend
135849|0|NoPrepend
59150|0|NoPrepend
136150|0|NoPrepend
134973|0|NoPrepend
133395|0|NoPrepend
136151|0|NoPrepend
136241|2|Binary
136242|0|NoPrepend
136071|0|NoPrepend
135406|0|NoPrepend
136153|0|NoPrepend
136626|0|NoPrepend
135845|0|NoPrepend
135844|1|Uniform
23456|0|NoPrepend
59272|1;0|Mixed
9542|0|NoPrepend
60800|0;2|Mixed
136156|0|NoPrepend
135906|0|NoPrepend
135793|1;0|Mixed
134265|2;0|Mixed
135798|0|NoPrepend
18274|0|NoPrepend
135782|0|NoPrepend
135778|0|NoPrepend
7551|0;2|Mixed
134996|0|NoPrepend
136161|2|Binary
136057|0|NoPrepend
136466|0|NoPrepend
133645|0|NoPrepend
136058|0|NoPrepend
136059|0|NoPrepend
136164|0|NoPrepend
136166|0|NoPrepend
136061|0|NoPrepend
134946|0|NoPrepend
135908|0|NoPrepend
135780|0|NoPrepend
136168|0|NoPrepend
136062|0|NoPrepend
136170|0|NoPrepend
136069|0|NoPrepend
136173|0|NoPrepend
136172|1|Uniform
136698|0|NoPrepend
133792|0|NoPrepend
136176|0|NoPrepend
133457|0|NoPrepend
135781|0|NoPrepend
136239|0|NoPrepend
136177|1|Uniform
136171|0|NoPrepend
136206|0|NoPrepend
136179|2|Binary
41979|0|NoPrepend
133231|0|NoPrepend
135826|1;0|Mixed
135822|0|NoPrepend
136183|0|NoPrepend
135824|2;0|Mixed
136078|0|NoPrepend
136201|0|NoPrepend
136202|0|NoPrepend
134290|0|NoPrepend
136189|0|NoPrepend
137071|2|Binary
136203|0|NoPrepend
135275|0|NoPrepend
136724|0|NoPrepend
135839|0|NoPrepend
135840|1|Uniform
17831|0|NoPrepend
136261|0|NoPrepend
135835|0|NoPrepend
136207|0|NoPrepend
136067|0|NoPrepend
136065|0|NoPrepend
136211|0|NoPrepend
136091|1|Uniform
136214|0|NoPrepend
38859|0;2|Mixed
135828|1|Uniform
135833|1|Uniform
135825|0|NoPrepend
136219|0|NoPrepend
55920|1|Uniform
136223|2|Binary
136215|0|NoPrepend
64474|0|NoPrepend
136217|0|NoPrepend
58971|0|NoPrepend
135183|1;0|Mixed
136870|0|NoPrepend
136224|1|Uniform
136218|0|NoPrepend
136251|0|NoPrepend
24086|0|NoPrepend
136230|0;1|Mixed
136226|0|NoPrepend
18013|0|NoPrepend
136070|0|NoPrepend
134635|0|NoPrepend
64316|0|NoPrepend
136234|0|NoPrepend
136238|0|NoPrepend
45158|0|NoPrepend
136237|2;1|Mixed
133168|0|NoPrepend
131913|0|NoPrepend
59382|0|NoPrepend
136246|0|NoPrepend
136244|0|NoPrepend
136279|0|NoPrepend
136245|0|NoPrepend
135842|0|NoPrepend
135786|0|NoPrepend
136095|0|NoPrepend
136663|0|NoPrepend
136075|0|NoPrepend
136317|0|NoPrepend
18019|0|NoPrepend
9253|2;0|Mixed
134945|0|NoPrepend
135783|0|NoPrepend
132489|0|NoPrepend
136084|0|NoPrepend
135831|0|NoPrepend
135832|0|NoPrepend
136248|0|NoPrepend
136074|0|NoPrepend
136076|0|NoPrepend
64089|0|NoPrepend
135787|0|NoPrepend
132964|0|NoPrepend
136077|0|NoPrepend
136255|0|NoPrepend
136257|0|NoPrepend
136286|0|NoPrepend
136254|0|NoPrepend
136285|0|NoPrepend
136260|0|NoPrepend
136264|0|NoPrepend
136642|2;1;0|Mixed
17995|2;1|Mixed
136259|0|NoPrepend
136313|0|NoPrepend
136269|0|NoPrepend
136233|0|NoPrepend
136262|0;1|Mixed
136278|0|NoPrepend
136266|0|NoPrepend
136267|0|NoPrepend
136311|0|NoPrepend
136270|0|NoPrepend
136277|0|NoPrepend
136268|0|NoPrepend
137123|0|NoPrepend
136272|0;1|Mixed
136275|0|NoPrepend
136276|1;0|Mixed
136155|0|NoPrepend
136371|1|Uniform
136312|0|NoPrepend
136274|0|NoPrepend
134612|0;2|Mixed
136386|0|NoPrepend
136384|0|NoPrepend
136380|0|NoPrepend
136385|0|NoPrepend
395776|0|NoPrepend
131477|0;3;1|Mixed
57695|0|NoPrepend
136390|0|NoPrepend
136388|0|NoPrepend
135105|1|Uniform
136079|2|Binary
136081|0|NoPrepend
136395|0|NoPrepend
136400|0|NoPrepend
136415|0|NoPrepend
133169|0|NoPrepend
135003|0|NoPrepend
55414|0|NoPrepend
136083|0|NoPrepend
136082|2|Binary
136887|0|NoPrepend
136405|0|NoPrepend
136407|0|NoPrepend
136412|0|NoPrepend
136284|0|NoPrepend
136404|0|NoPrepend
135107|2;1|Mixed
136414|0|NoPrepend
136406|1|Uniform
18109|0;1|Mixed
136416|0|NoPrepend
136085|0|NoPrepend
136287|0|NoPrepend
136288|0|NoPrepend
136419|0|NoPrepend
136826|0|NoPrepend
17436|0|NoPrepend
136092|0|NoPrepend
136086|0|NoPrepend
136478|0|NoPrepend
136370|1|Uniform
136424|0|NoPrepend
59340|0|NoPrepend
45405|0|NoPrepend
45489|0|NoPrepend
136425|0|NoPrepend
137278|0|NoPrepend
38765|0|NoPrepend
136427|1|Uniform
131914|0|NoPrepend
136087|0|NoPrepend
136089|0|NoPrepend
136430|0|NoPrepend
136292|0|NoPrepend
136431|0|NoPrepend
136429|0|NoPrepend
133501|0|NoPrepend
134826|0|NoPrepend
133189|0|NoPrepend
136088|0|NoPrepend
136433|0|NoPrepend
136436|0|NoPrepend
136434|0|NoPrepend
136435|0|NoPrepend
136309|0|NoPrepend
18172|0|NoPrepend
136338|1|Uniform
136438|0|NoPrepend
136440|0|NoPrepend
136441|2|Binary
136294|0|NoPrepend
134917|0|NoPrepend
132505|0|NoPrepend
136336|2|Binary
136616|0|NoPrepend
136676|0|NoPrepend
137185|0|NoPrepend
9834|0;2|Mixed
135913|0|NoPrepend
24088|0;2|Mixed
135909|0|NoPrepend
136335|0|NoPrepend
134942|0|NoPrepend
136447|0|NoPrepend
136450|0|NoPrepend
136449|0|NoPrepend
38209|0;2|Mixed
136417|0|NoPrepend
136093|0|NoPrepend
132370|0|NoPrepend
136456|0|NoPrepend
136454|0|NoPrepend
136298|0|NoPrepend
136090|0|NoPrepend
132543|2;1;0|Mixed
136333|0;1|Mixed
64073|3;0|Mixed
133547|0|NoPrepend
136652|0|NoPrepend
136757|0|NoPrepend
136465|0|NoPrepend
136369|0|NoPrepend
136332|1;0|Mixed
58972|1|Uniform
136471|0|NoPrepend
135911|0|NoPrepend
136094|0|NoPrepend
136475|0|NoPrepend
136097|0|NoPrepend
43181|0|NoPrepend
61327|0|NoPrepend
136096|0|NoPrepend
136477|0|NoPrepend
136100|0|NoPrepend
136115|0|NoPrepend
136481|1|Uniform
136480|2|Binary
136308|0|NoPrepend
136482|0|NoPrepend
136099|0|NoPrepend
136098|0|NoPrepend
136366|2|Binary
134999|0;2|Mixed
133005|1;0|Mixed
18359|0|NoPrepend
137048|0;1|Mixed
136488|0|NoPrepend
59129|0|NoPrepend
63497|0|NoPrepend
132673|0|NoPrepend
136365|0|NoPrepend
136297|0|NoPrepend
136487|0|NoPrepend
136490|0|NoPrepend
136101|0|NoPrepend
136496|0|NoPrepend
136499|1|Uniform
136304|0|NoPrepend
18231|0|NoPrepend
131503|0|NoPrepend
136497|0|NoPrepend
136530|1;0|Mixed
136364|0|NoPrepend
131915|0|NoPrepend
38238|2|Binary
136500|0|NoPrepend
136362|0|NoPrepend
134429|0|NoPrepend
131767|0|NoPrepend
136300|0|NoPrepend
136503|0|NoPrepend
136103|0|NoPrepend
9288|0|NoPrepend
135917|0|NoPrepend
136301|0|NoPrepend
23572|0|NoPrepend
136102|0|NoPrepend
131916|0|NoPrepend
136105|0|NoPrepend
136680|0|NoPrepend
133945|0|NoPrepend
136935|0|NoPrepend
59117|0|NoPrepend
136356|0|NoPrepend
136350|0|NoPrepend
136318|0|NoPrepend
136349|0|NoPrepend
136104|0|NoPrepend
136361|1;0|Mixed
136360|2|Binary
136512|0|NoPrepend
136587|0|NoPrepend
136299|0|NoPrepend
136320|0|NoPrepend
136514|0|NoPrepend
136515|3;0|Mixed
136516|0|NoPrepend
136319|1|Uniform
136519|1;0|Mixed
131917|0|NoPrepend
136523|2|Binary
136521|0|NoPrepend
136522|0|NoPrepend
136520|0|NoPrepend
136524|0|NoPrepend
136527|0|NoPrepend
136303|2|Binary
136534|0|NoPrepend
136533|0|NoPrepend
136328|0|NoPrepend
132582|0|NoPrepend
136536|2|Binary
136326|0|NoPrepend
135038|0|NoPrepend
136913|0|NoPrepend
131134|0|NoPrepend
136549|0|NoPrepend
136109|0|NoPrepend
136551|0|NoPrepend
136305|0|NoPrepend
135266|2;0|Mixed
136552|0|NoPrepend
136556|0|NoPrepend
136306|0|NoPrepend
136679|0|NoPrepend
136553|0|NoPrepend
136344|0|NoPrepend
136573|0|NoPrepend
136558|1|Uniform
136110|0|NoPrepend
136562|0|NoPrepend
136561|0|NoPrepend
136823|0|NoPrepend
18278|2;0|Mixed
136112|0|NoPrepend
136563|0|NoPrepend
136343|0|NoPrepend
136347|0|NoPrepend
136345|0|NoPrepend
136576|0|NoPrepend
136323|0|NoPrepend
136346|0|NoPrepend
132957|0|NoPrepend
136324|0;2|Mixed
136575|0|NoPrepend
136322|0|NoPrepend
131918|0|NoPrepend
136574|0|NoPrepend
136584|0|NoPrepend
59204|0;2|Mixed
136598|0|NoPrepend
64081|0|NoPrepend
136586|0|NoPrepend
135837|0|NoPrepend
136585|0|NoPrepend
136325|0;2|Mixed
136592|0|NoPrepend
24339|0|NoPrepend
136591|0|NoPrepend
136595|0|NoPrepend
136597|0|NoPrepend
136116|0|NoPrepend
136355|0;1|Mixed
136357|0|NoPrepend
136353|0|NoPrepend
136113|1|Uniform
136607|0|NoPrepend
63490|2;0|Mixed
136609|0|NoPrepend
136117|0|NoPrepend
45722|0;1|Mixed
135916|0|NoPrepend
131577|0|NoPrepend
59317|0|NoPrepend
136613|0|NoPrepend
136617|0|NoPrepend
132723|0|NoPrepend
133011|1;0|Mixed
136677|1|Uniform
133450|0|NoPrepend
136128|0|NoPrepend
136618|0|NoPrepend
136623|0|NoPrepend
395559|0|NoPrepend
135337|0|NoPrepend
136120|0|NoPrepend
16392|2|Binary
136622|0|NoPrepend
136119|0|NoPrepend
136726|0|NoPrepend
136730|1|Uniform
38331|0|NoPrepend
136745|0|NoPrepend
131519|0|NoPrepend
136735|0|NoPrepend
136731|0|NoPrepend
136111|0|NoPrepend
136732|0|NoPrepend
136734|0|NoPrepend
136733|0|NoPrepend
136736|0|NoPrepend
137233|0|NoPrepend
133531|0|NoPrepend
136738|1|Uniform
136741|0|NoPrepend
136711|0|NoPrepend
136748|0;2|Mixed
136506|0|NoPrepend
134522|0|NoPrepend
133477|1;0|Mixed
136753|0|NoPrepend
136756|0|NoPrepend
136125|0|NoPrepend
137191|0|NoPrepend
136760|0|NoPrepend
134349|0|NoPrepend
136759|0|NoPrepend
136662|0|NoPrepend
136121|0|NoPrepend
131923|0|NoPrepend
136580|0|NoPrepend
136765|0|NoPrepend
136764|0|NoPrepend
136803|0|NoPrepend
136126|0|NoPrepend
135919|1|Uniform
63770|0|NoPrepend
136666|2|Binary
136801|2|Binary
136770|0|NoPrepend
135918|0|NoPrepend
136772|2|Binary
135590|0|NoPrepend
136773|0|NoPrepend
136781|0|NoPrepend
132249|0|NoPrepend
136782|0|NoPrepend
136784|0|NoPrepend
136654|2;0|Mixed
136788|0|NoPrepend
135425|2;0|Mixed
136794|0|NoPrepend
135744|0|NoPrepend
136793|0|NoPrepend
63771|0|NoPrepend
133468|0|NoPrepend
132238|0|NoPrepend
136795|0|NoPrepend
136685|0|NoPrepend
136684|0|NoPrepend
134153|0|NoPrepend
136124|0|NoPrepend
136804|0|NoPrepend
133299|2|Binary
136805|0|NoPrepend
63773|0|NoPrepend
137007|0|NoPrepend
136648|0|NoPrepend
135277|0|NoPrepend
136908|1;0;2|Mixed
37916|0|NoPrepend
136127|0|NoPrepend
136808|0|NoPrepend
131524|0|NoPrepend
136131|2|Binary
136657|0|NoPrepend
136833|0|NoPrepend
133343|2|Binary
136655|0|NoPrepend
136641|0|NoPrepend
136656|0|NoPrepend
136786|0|NoPrepend
58820|0|NoPrepend
136813|0|NoPrepend
56153|0|NoPrepend
136845|0|NoPrepend
133408|0|NoPrepend
136815|0|NoPrepend
56305|0|NoPrepend
136342|0|NoPrepend
136831|0|NoPrepend
136643|0|NoPrepend
132869|0|NoPrepend
136646|0|NoPrepend
133717|1|Uniform
133196|0|NoPrepend
134093|0|NoPrepend
41718|0|NoPrepend
136894|0|NoPrepend
13813|0;2;1|Mixed
136895|0|NoPrepend
136897|0|NoPrepend
136645|0|NoPrepend
136130|0|NoPrepend
136688|0|NoPrepend
24546|2;0|Mixed
136702|0|NoPrepend
136901|2|Binary
133549|0|NoPrepend
132855|0|NoPrepend
136902|1|Uniform
132836|0|NoPrepend
136821|0|NoPrepend
136903|0|NoPrepend
136904|0|NoPrepend
136828|0|NoPrepend
136822|0|NoPrepend
38055|0|NoPrepend
133728|0|NoPrepend
136911|2|Binary
136625|0|NoPrepend
135922|0|NoPrepend
136827|0|NoPrepend
136909|1;0|Mixed
136910|0|NoPrepend
135227|0|NoPrepend
136912|0|NoPrepend
136839|0|NoPrepend
136917|0|NoPrepend
136377|1|Uniform
136376|1|Uniform
136920|0|NoPrepend
136354|0|NoPrepend
137017|0|NoPrepend
136926|0|NoPrepend
136921|0|NoPrepend
206213|0|NoPrepend
136924|0|NoPrepend
136925|2|Binary
41717|0|NoPrepend
63772|0|NoPrepend
136830|0|NoPrepend
131609|0|NoPrepend
136932|2;0|Mixed
136934|0|NoPrepend
136690|0|NoPrepend
136936|0|NoPrepend
136832|0|NoPrepend
136937|0|NoPrepend
136689|0|NoPrepend
136692|0;2|Mixed
135366|0|NoPrepend
136942|0|NoPrepend
54415|0|NoPrepend
136940|0|NoPrepend
136941|0|NoPrepend
136649|0|NoPrepend
136946|1|Uniform
136945|0|NoPrepend
136667|0|NoPrepend
136629|0|NoPrepend
136857|0|NoPrepend
136837|0|NoPrepend
136694|0|NoPrepend
135923|0|NoPrepend
136948|1|Uniform
135924|2|Binary
136630|0|NoPrepend
136650|0|NoPrepend
136951|0|NoPrepend
136953|0|NoPrepend
136835|0|NoPrepend
136956|0|NoPrepend
45410|0|NoPrepend
136651|0|NoPrepend
136834|0|NoPrepend
136836|0|NoPrepend
136960|0|NoPrepend
23729|0|NoPrepend
136838|0|NoPrepend
135393|0|NoPrepend
133527|0|NoPrepend
45873|1;0|Mixed
134901|2|Binary
136962|0|NoPrepend
135925|0;2|Mixed
136841|0|NoPrepend
136977|0|NoPrepend
136840|0|NoPrepend
136965|0|NoPrepend
17911|0;2|Mixed
136964|0|NoPrepend
136844|0|NoPrepend
136966|0|NoPrepend
136715|0|NoPrepend
137050|0|NoPrepend
136664|0|NoPrepend
136665|0|NoPrepend
136972|2|Binary
135926|0|NoPrepend
137077|0|NoPrepend
136631|1|Uniform
136842|0;1|Mixed
23734|0|NoPrepend
136975|0|NoPrepend
136846|0|NoPrepend
136632|1|Uniform
135927|0|NoPrepend
136979|0|NoPrepend
